14400 2 16910.4
14450 2 16996.8
14500 2 17083.3
14550 2 17170
14600 2 17256.8
14650 2 17343.7
14700 2 17430.8
14750 2 17518.1
14800 2 17605.5
14850 2 17693
14900 2 17780.7
14950 2 17868.6
15000 2 17956.6
15050 2 18044.7
15100 2 18133
15150 2 18221.4
15200 2 18310
15250 2 18398.8
15300 2 18487.7
15350 2 18576.7
15400 2 18665.9
15450 2 18755.2
15500 2 18844.7
15550 2 18934.3
15600 2 19024.1
15650 2 19114
15700 2 19204
15750 2 19294.2
15800 2 19384.6
15850 2 19475
15900 2 19565.7
15950 2 19656.4
16000 2 19747.3
16050 2 19838.4
16100 2 19929.6
16150 2 20020.9
16200 2 20112.4
16250 2 20204
16300 2 20295.8
16350 2 20387.7
16400 2 20479.7
16450 2 20571.9
16500 2 20664.2
16550 2 20756.6
16600 2 20849.2
16650 2 20942
16700 2 21034.9
16750 2 21127.9
16800 2 21221
16850 2 21314.3
16900 2 21407.7
16950 2 21501.3
17000 2 21595
17050 2 21688.8
17100 2 21782.8
17150 2 21877
17200 2 21971.2
17250 2 22065.6
17300 2 22160.1
17350 2 22254.8
17400 2 22349.6
17450 2 22444.5
17500 2 22539.6
17550 2 22634.8
17600 2 22730.1
17650 2 22825.6
17700 2 22921.2
17750 2 23017
17800 2 23112.8
17850 2 23208.8
17900 2 23305
17950 2 23401.3
18000 2 23497.7
18050 2 23594.2
18100 2 23690.9
18150 2 23787.7
18200 2 23884.7
18250 2 23981.7
18300 2 24078.9
18350 2 24176.3
18400 2 24273.8
18450 2 24371.4
18500 2 24469.1
18550 2 24567
18600 2 24665
18650 2 24763.1
18700 2 24861.4
18750 2 24959.8
18800 2 25058.3
18850 2 25157
18900 2 25255.7
18950 2 25354.6
19000 2 25453.7
19050 2 25552.9
19100 2 25652.1
19150 2 25751.6
19200 2 25851.2
19250 2 25950.9
19300 2 26050.6
19350 2 26150.6
19400 2 26250.7
19450 2 26350.9
19500 2 26451.2
19550 2 26551.7
19600 2 26652.3
19650 2 26753
19700 2 26853.9
19750 2 26954.8
19800 2 27055.9
19850 2 27157.2
19900 2 27258.5
19950 2 27360
20000 2 27461.6
20050 2 27563.3
20100 2 27665.2
20150 2 27767.2
20200 2 27869.3
20250 2 27971.5
20300 2 28073.9
20350 2 28176.4
20400 2 28279
20450 2 28381.7
20500 2 28484.6
20550 2 28587.6
20600 2 28690.7
20650 2 28793.9
20700 2 28897.3
20750 2 29000.8
20800 2 29104.4
20850 2 29208.1
20900 2 29312
20950 2 29416
21000 2 29520.1
21050 2 29624.3
21100 2 29728.6
21150 2 29833.1
21200 2 29937.7
21250 2 30042.4
21300 2 30147.3
21350 2 30252.2
21400 2 30357.3
21450 2 30462.5
21500 2 30567.9
21550 2 30673.3
21600 2 30778.9
21650 2 30884.6
21700 2 30990.4
21750 2 31096.3
21800 2 31202.4
21850 2 31308.6
21900 2 31414.9
21950 2 31521.3
22000 2 31627.9
22050 2 31734.5
22100 2 31841.3
22150 2 31948.2
22200 2 32055.3
22250 2 32162.4
22300 2 32269.7
22350 2 32377
22400 2 32484.6
